frame_id,process,model,phase,ingest_ms,roi_ms,preprocess_ms,inference_ms,ellipse_fit_ms,pye3d_ms,ipc_transport_ms,gaze_mapping_ms,render_ms,buffer_swap_ms,total_system_latency_ms,t_start,t_end
41,eye0,pmrnet,boot,228.46830205526203,0.02,1.994594931602478,208.63994699902833,2.5629260344430804,0.08,0.35,0.05,0.45,1.2,443.8157700203359,866901.741735641,866901.954933768
68,eye0,pmrnet,loop,21.246730000711977,0.02,0.4714609822258353,3.657722962088883,0.33510697539895773,0.08,0.35,0.05,0.45,1.2,27.861020920425652,866901.961111291,866901.965576267
69,eye0,pmrnet,loop,17.37457001581788,0.02,0.4040549974888563,3.4024070482701063,0.23105600848793983,0.08,0.35,0.05,0.45,1.2,23.56208807006478,866901.965735495,866901.969773474
70,eye0,pmrnet,loop,13.295057928189635,0.02,0.3605609526857734,3.249370027333498,0.23974990472197533,0.08,0.35,0.05,0.45,1.2,19.29473881293088,866901.969913936,866901.973764038
71,eye0,pmrnet,loop,15.65219194162637,0.02,0.5212510004639626,6.330878008157015,0.3635929897427559,0.08,0.35,0.05,0.45,1.2,25.017913939990102,866901.976972629,866901.984189066
72,eye0,pmrnet,loop,12.22963398322463,0.02,0.3569870023056865,3.2909950241446495,0.23091700859367847,0.08,0.35,0.05,0.45,1.2,18.258533018268643,866901.984957031,866901.988836374
73,eye0,pmrnet,loop,12.696949066594243,0.02,0.39073999505490065,3.365740063600242,0.6541609764099121,0.08,0.35,0.05,0.45,1.2,19.257590101659297,866901.992961676,866901.9973728
74,eye0,pmrnet,loop,18.91709107439965,0.02,0.5273539572954178,9.747119038365781,0.4037420731037855,0.08,0.35,0.05,0.45,1.2,31.745306143164633,866902.000982351,866902.011661404
75,eye0,pmrnet,loop,18.154068966396153,0.02,2.321867039427161,3.595005953684449,1.242702011950314,0.08,0.35,0.05,0.45,1.2,27.463643971458076,866902.011807825,866902.018967733
76,eye0,pmrnet,loop,23.723450023680925,0.02,0.5044790450483561,9.495223057456315,0.7179009262472391,0.08,0.35,0.05,0.45,1.2,36.591053052432834,866902.021887787,866902.032605978
77,eye0,pmrnet,loop,26.725466013886034,0.02,0.6084679625928402,9.413046995177865,0.8726080413907766,0.08,0.35,0.05,0.45,1.2,39.769589013047515,866902.03278232,866902.04367693
79,eye0,pmrnet,loop,17.119853990152478,0.02,0.37934002466499805,3.8480330258607864,0.8689810056239367,0.08,0.35,0.05,0.45,1.2,24.366208046302198,866902.045113397,866902.05021003
80,eye0,pmrnet,loop,13.03069293498993,0.02,0.35788200329989195,3.2950049499049783,0.21691701840609312,0.08,0.35,0.05,0.45,1.2,19.05049690660089,866902.050319745,866902.054189829
81,eye0,pmrnet,loop,12.27705494966358,0.02,0.3399800043553114,3.3039089757949114,0.9275389602407813,0.08,0.35,0.05,0.45,1.2,18.998482890054582,866902.056933573,866902.061505239
